oceans,regions,sub_regions,sampling_method,measurement,unit,density_range,density_class,date,season,year,density_marker_size,geometry,density_numeric
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-26,Spring,2022,4.75,"c(-71.3256, 41.6245)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-09-01,Fall,1992,3,"c(-68.92, 41.1)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,2000,pieces/m3,>=10,Very High,2016-10-24,Fall,2016,10,"c(-82.5203, 27.778)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-03,Spring,2021,6.5,"c(-89.3266, 30.3078)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-03,Spring,2019,6.5,"c(-95.9566, 28.6046)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-01-19,Winter,2021,3,"c(-94.9249, 29.4725)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-08,Winter,2019,6.5,"c(-94.8844, 29.234)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-11-08,Fall,2021,8.25,"c(-79.925, 32.7756)",4
Atlantic Ocean,NA,NA,Neuston net,0.037436,pieces/m3,0.005-1,Medium,2003-07-20,Summer,2003,6.5,"c(-69.34, 39.94)",3
Pacific Ocean,Gulf of California,NA,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,2018-06-19,Summer,2018,6.5,"c(-110.775325, 27.916643)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-08-14,Summer,2020,10,"c(-90.0596, 29.9586)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-26,Fall,2019,6.5,"c(-95.0077, 29.6553)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-03-22,Spring,2021,3,"c(-70.5413, 43.3337)",1
Pacific Ocean,NA,NA,Neuston net,2.611356,pieces/m3,1-10,High,2005-04-06,Spring,2005,8.25,"c(-128.9, 40.68)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-09-21,Fall,2019,8.25,"c(-94.9835, 29.6751)",4
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-09-10,Fall,2020,3,"c(-70.6733, 41.9693)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1997-06-23,Summer,1997,4.75,"c(-69.48, 39.6)",2
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-10-03,Fall,2016,3,"c(-82.5379, 27.9185)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-01-25,Winter,2019,3,"c(-87.8308, 30.2284)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2018-12-20,Winter,2018,3,"c(-96.4104, 28.4579)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-12-04,Winter,2021,8.25,"c(-95.0095, 29.6523)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-04,Spring,2022,6.5,"c(-94.9476, 29.1959)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-02,Summer,2019,6.5,"c(-97.3914, 27.7763)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-26,Spring,2021,6.5,"c(-117.2558, 32.8612)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-20,Fall,2021,6.5,"c(-96.7046, 28.1751)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-12,Winter,2020,6.5,"c(-97.1991, 27.6223)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-05-09,Spring,2019,8.25,"c(-97.1643, 26.1132)",4
Atlantic Ocean,NA,NA,Metal spoon,1000,pieces kg-1 d.w.,>200,Very High,2020-10-02,Fall,2020,10,"c(-71.362806, 41.692959)",5
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-10-18,Fall,1999,3,"c(-68.39, 44.04)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-23,Spring,2020,8.25,"c(-95.6321, 28.7634)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-02-05,Winter,2021,6.5,"c(-95.3007, 28.9426)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-22,Fall,2020,6.5,"c(-86.6292, 41.8851)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-18,Fall,2019,6.5,"c(-79.857, 32.757)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-05-23,Spring,2021,8.25,"c(-78.8984, 43.0529)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-01-29,Winter,2021,8.25,"c(-95.0082, 29.6547)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-06,Winter,2019,6.5,"c(-94.7882, 29.2889)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-04,Fall,2021,6.5,"c(-94.8443, 29.2562)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-04,Spring,2022,4.75,"c(-94.8993, 29.2234)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-27,Fall,2020,6.5,"c(-94.7692, 29.3035)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-05-20,Spring,2019,8.25,"c(-97.0527, 27.8276)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-08-20,Summer,2019,3,"c(-97.3226, 26.7014)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-10,Fall,2019,6.5,"c(-79.9253, 32.776)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-09-20,Fall,2021,8.25,"c(-95.009, 29.6529)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-05,Winter,2019,8.25,"c(-94.9722, 29.1813)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-25,Spring,2019,6.5,"c(-80.7468, 24.8451)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-05-12,Spring,2003,3,"c(-79.93, 25.6)",1
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-11,Fall,2021,6.5,"c(-117.3278, 33.1205)",3
Atlantic Ocean,NA,NA,Neuston net,0.01944,pieces/m3,0.005-1,Medium,1999-04-05,Spring,1999,6.5,"c(-72.78, 31.56)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-05-19,Spring,2021,3,"c(-73.0834, 41.1932)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-04,Spring,2022,6.5,"c(-94.8238, 29.2672)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-25,Winter,2019,6.5,"c(-97.1706, 26.1547)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-05-23,Spring,1992,3,"c(-66.57, 42.78)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-03-14,Spring,2021,8.25,"c(-94.9831, 29.6755)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-16,Spring,2022,6.5,"c(-94.8927, 29.2287)",3
Atlantic Ocean,NA,NA,Neuston net,0.414688,pieces/m3,0.005-1,Medium,2000-06-01,Summer,2000,6.5,"c(-72.94, 26.82)",3
Pacific Ocean,NA,NA,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,2018-07-07,Summer,2018,6.5,"c(-116.609493, 31.828258)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2006-09-04,Fall,2006,3,"c(-70.44, 41.88)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-10-04,Fall,2020,4.75,"c(-98.0994, 29.7095)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-11-04,Fall,2021,3,"c(-94.8055, 29.2781)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-07-31,Summer,2019,4.75,"c(-97.2011, 27.6158)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-06-25,Summer,2020,8.25,"c(-97.214, 27.5936)",4
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,1999-02-15,Winter,1999,6.5,"c(-71.64, 28.19)",3
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,2007-10-13,Fall,2007,4.75,"c(-68.83, 40.2)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-05-07,Spring,1993,3,"c(-77.38, 25.88)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,2000,pieces/m3,>=10,Very High,2016-06-20,Summer,2016,10,"c(-82.5712, 27.6081)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-24,Spring,2022,6.5,"c(-89.0839, 30.367)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-03-25,Spring,2020,8.25,"c(-94.9855, 29.5977)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-03,Spring,2022,6.5,"c(-94.8086, 29.2762)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-03-04,Spring,2021,4.75,"c(-95.019, 29.153)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-02-03,Winter,2019,8.25,"c(-97.1619, 26.0957)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-11,Spring,2019,6.5,"c(-97.167, 26.1287)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-07-08,Summer,2020,3,"c(-122.5144, 37.554)",1
Pacific Ocean,NA,NA,Manta net,0.128412,pieces/m3,0.005-1,Medium,2018-09-12,Fall,2018,6.5,"c(-127.6827, 36.3438)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-23,Spring,2019,3,"c(-82.84, 28.1563)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,4000,pieces/m3,>=10,Very High,2016-06-13,Summer,2016,10,"c(-82.5812, 28.0261)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-19,Spring,2019,6.5,"c(-97.2025, 27.6154)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-01-04,Winter,2022,3,"c(-97.3783, 26.9887)",1
Atlantic Ocean,NA,NA,Neuston net,0.027488,pieces/m3,0.005-1,Medium,2005-02-17,Winter,2005,6.5,"c(-72.69, 27.79)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1998-08-21,Summer,1998,3,"c(-70.47, 40.42)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-06,Fall,2019,6.5,"c(-90.0695, 29.1783)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-11-28,Fall,2019,3,"c(-94.8228, 29.3162)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-28,Fall,2021,6.5,"c(-94.7806, 29.2939)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-21,Fall,2020,8.25,"c(-97.0531, 27.828)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-07-24,Summer,2020,6.5,"c(-97.2197, 27.5819)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-07-13,Summer,2021,3,"c(-75.0772, 38.7272)",1
Atlantic Ocean,NA,NA,Neuston net,0.02376,pieces/m3,0.005-1,Medium,2001-09-08,Fall,2001,6.5,"c(-69.43, 42.58)",3
Atlantic Ocean,NA,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,1997-02-18,Winter,1997,6.5,"c(-73.65, 26.1)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-03-10,Spring,2021,6.5,"c(-89.3276, 30.3063)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-17,Spring,2022,6.5,"c(-94.7338, 29.3278)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-19,Spring,2019,6.5,"c(-94.3877, 29.5498)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-02-08,Winter,2022,6.5,"c(-118.0648, 33.7109)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-22,Winter,2020,6.5,"c(-79.8768, 32.7931)",3
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1997-10-18,Fall,1997,4.75,"c(-68.7, 43.2)",2
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,1000,pieces/m3,>=10,Very High,2017-06-13,Summer,2017,10,"c(-82.4807, 27.9237)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-12-20,Winter,2021,8.25,"c(-95.0094, 29.5328)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-06-11,Summer,2020,6.5,"c(-97.1935, 27.6324)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-02-10,Winter,2021,8.25,"c(-97.1889, 26.255)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-01-08,Winter,1999,3,"c(-81.87, 24.18)",1
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,1998-02-23,Winter,1998,6.5,"c(-68.4, 25.22)",3
Atlantic Ocean,NA,NA,Neuston net,0.016196,pieces/m3,0.005-1,Medium,1998-07-07,Summer,1998,6.5,"c(-70.53, 40.78)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2008-05-11,Spring,2008,3,"c(-79.7, 27.21)",1
Atlantic Ocean,NA,NA,Neuston net,0.0048,pieces/m3,0.0005-0.005,Low,1999-05-17,Spring,1999,4.75,"c(-65.24, 26.9)",2
Pacific Ocean,NA,NA,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,2018-06-29,Summer,2018,6.5,"c(-116.926193, 32.232574)",3
Atlantic Ocean,NA,NA,Metal spoon,0,pieces kg-1 d.w.,0-2,Very Low,2021-03-22,Spring,2021,3,"c(-71.389458, 41.80855)",1
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1989-10-12,Fall,1989,4.75,"c(-70.65, 40.93)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-01-12,Winter,2019,8.25,"c(-97.2017, 27.6171)",4
Atlantic Ocean,NA,NA,Neuston net,0.01296,pieces/m3,0.005-1,Medium,1992-02-21,Winter,1992,6.5,"c(-71.78, 24.98)",3
Atlantic Ocean,NA,NA,Grab sample,0.01,pieces/m3,0.005-1,Medium,2014-06-12,Summer,2014,6.5,"c(-73.1033, 36.2733)",3
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,2004-05-15,Spring,2004,4.75,"c(-74.83, 32.77)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-02-01,Winter,2022,6.5,"c(-79.9666, 32.8708)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-27,Winter,2019,6.5,"c(-79.9058, 32.8022)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-03-25,Spring,2021,8.25,"c(-123.9426, 45.726)",4
Atlantic Ocean,NA,NA,Neuston net,0.00166,pieces/m3,0.0005-0.005,Low,1998-02-14,Winter,1998,4.75,"c(-78.98, 29.35)",2
Atlantic Ocean,NA,NA,Neuston net,0.00864,pieces/m3,0.005-1,Medium,2008-08-24,Summer,2008,6.5,"c(-71.26, 41.13)",3
Atlantic Ocean,NA,NA,Neuston net,0.00682,pieces/m3,0.005-1,Medium,2003-03-30,Spring,2003,6.5,"c(-78.04, 26.07)",3
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-01-26,Winter,1993,3,"c(-83.51, 25.01)",1
Pacific Ocean,NA,NA,Grab sample,0.004,pieces/m3,0.0005-0.005,Low,2014-08-30,Summer,2014,4.75,"c(-116.9911, 32.2614)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-10,Spring,2022,6.5,"c(-94.8124, 29.2739)",3
Atlantic Ocean,NA,NA,Neuston net,0.014396,pieces/m3,0.005-1,Medium,1995-10-23,Fall,1995,6.5,"c(-69.73, 38.92)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-04-05,Spring,1992,3,"c(-77.1, 25.75)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-02-14,Winter,2002,3,"c(-79.9, 24.87)",1
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2008-02-01,Winter,2008,3,"c(-84.74, 24.9)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-01-03,Winter,1992,3,"c(-80.62, 24.6)",1
Atlantic Ocean,NA,NA,Neuston net,0.025916,pieces/m3,0.005-1,Medium,1987-04-18,Spring,1987,6.5,"c(-71.35, 29.12)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2004-08-08,Summer,2004,3,"c(-68.55, 40.98)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-07-02,Summer,2000,3,"c(-70.08, 39.74)",1
Atlantic Ocean,NA,NA,Neuston net,0.01512,pieces/m3,0.005-1,Medium,1997-10-22,Fall,1997,6.5,"c(-66.27, 36.27)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-10-15,Fall,1993,3,"c(-71.25, 41.25)",1
NA,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-04-22,Spring,2021,8.25,"c(-96.9773, 32.7113)",4
Atlantic Ocean,NA,NA,Neuston net,0.028796,pieces/m3,0.005-1,Medium,1987-06-12,Summer,1987,6.5,"c(-66.48, 36.37)",3
Pacific Ocean,NA,NA,Neuston net,0.001808,pieces/m3,0.0005-0.005,Low,2012-10-05,Fall,2012,4.75,"c(-128.9, 40.68)",2
Atlantic Ocean,NA,NA,Neuston net,0.0024,pieces/m3,0.0005-0.005,Low,1998-07-08,Summer,1998,4.75,"c(-67.63, 42.15)",2
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-06,Fall,2020,6.5,"c(-98.0994, 29.7096)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-21,Fall,2021,6.5,"c(-94.8007, 29.281)",3
Pacific Ocean,NA,NA,Grab sample,0.006,pieces/m3,0.005-1,Medium,2016-07-25,Summer,2016,6.5,"c(-117.1522, 31.9691)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1994-09-27,Fall,1994,3,"c(-67.08, 44.08)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-07,Spring,2019,6.5,"c(-97.2075, 27.6053)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-23,Spring,2020,8.25,"c(-95.6524, 28.7534)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-07-21,Summer,2003,3,"c(-68.95, 41.05)",1
Atlantic Ocean,NA,NA,Neuston net,0.060476,pieces/m3,0.005-1,Medium,1993-02-12,Winter,1993,6.5,"c(-75.22, 26.13)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-02,Spring,2022,4.75,"c(-94.8307, 29.2636)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-16,Fall,2019,6.5,"c(-96.7232, 28.409)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-10,Winter,2019,6.5,"c(-97.196, 27.6284)",3
Atlantic Ocean,NA,NA,Neuston net,0.006172,pieces/m3,0.005-1,Medium,2001-04-20,Spring,2001,6.5,"c(-71.36, 26.57)",3
Pacific Ocean,Greater Farallones National Marine Sanctuary,NA,Grab sample,0.001,pieces/m3,0.0005-0.005,Low,2016-09-30,Fall,2016,4.75,"c(-123.7676, 38.8394)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-19,Fall,2019,8.25,"c(-79.9708, 32.8911)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-26,Winter,2021,3,"c(-94.7646, 29.8366)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2018-12-19,Winter,2018,6.5,"c(-97.2974, 27.4244)",3
Atlantic Ocean,NA,NA,Neuston net,0.0216,pieces/m3,0.005-1,Medium,1989-05-25,Spring,1989,6.5,"c(-69.71, 40.23)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-07-31,Summer,2020,6.5,"c(-79.9017, 32.829)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-16,Fall,2021,6.5,"c(-124.4321, 43.0992)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-03-12,Spring,2019,6.5,"c(-89.3279, 30.306)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-08-28,Summer,2020,10,"c(-90.0469, 29.9559)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-07-10,Summer,2019,6.5,"c(-97.2452, 27.6385)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-09-29,Fall,2021,6.5,"c(-124.4344, 43.1113)",3
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1991-06-27,Summer,1991,3,"c(-70.42, 42.66)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-08-07,Summer,2002,3,"c(-68.97, 41.12)",1
Atlantic Ocean,NA,NA,Neuston net,0.00864,pieces/m3,0.005-1,Medium,1992-04-22,Spring,1992,6.5,"c(-77.53, 25.92)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-02-18,Winter,2019,6.5,"c(-97.0089, 27.9009)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-05-13,Spring,2002,3,"c(-80.76, 24.12)",1
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,1995-05-15,Spring,1995,6.5,"c(-73.99, 26.95)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-24,Winter,2020,8.25,"c(-79.9264, 32.7871)",4
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,1994-02-13,Winter,1994,6.5,"c(-74.38, 26.32)",3
Atlantic Ocean,NA,NA,Neuston net,0.01234,pieces/m3,0.005-1,Medium,2007-04-02,Spring,2007,6.5,"c(-79.3, 26.92)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-14,Summer,2019,6.5,"c(-89.3272, 30.3068)",3
Atlantic Ocean,NA,NA,Neuston net,0.009604,pieces/m3,0.005-1,Medium,1995-10-24,Fall,1995,6.5,"c(-66.02, 35.83)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1998-02-14,Winter,1998,3,"c(-76.5, 25.58)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-08-10,Summer,2021,6.5,"c(-94.8056, 29.2778)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-16,Fall,2021,6.5,"c(-94.9697, 29.1829)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-04-30,Spring,2020,6.5,"c(-97.2005, 27.6172)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-23,Spring,2019,3,"c(-82.8316, 27.9617)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,2000,pieces/m3,>=10,Very High,2016-07-25,Summer,2016,10,"c(-82.5203, 27.778)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-12-13,Winter,2021,4.75,"c(-94.7874, 29.2902)",2
